cod,bairro,pop,renda_total,renda_pc,pct_negra,pct_branca
431490205000759,Cristal,295.0,501259.0,1699.1830508474577,21.694915254237287,77.62711864406779
431490205000760,Cristal,494.0,291969.0,591.0303643724696,32.18623481781376,67.61133603238866
431490205000761,Cristal,668.0,466462.0,698.2964071856287,26.94610778443114,72.90419161676647
431490205000762,Cristal,347.0,151309.0,436.04899135446686,39.19308357348703,60.80691642651297
431490205000763,Cristal,435.0,447830.0,1029.4942528735633,19.310344827586206,80.45977011494253
431490205000764,Cristal,637.0,242748.0,381.0800627943485,40.1883830455259,57.6138147566719
431490205000765,Cristal,457.0,434817.0,951.4595185995623,29.10284463894967,69.80306345733041
431490205000766,Cristal,298.0,319684.0,1072.765100671141,15.436241610738255,83.22147651006712
431490205000767,Cristal,83.0,145405.0,1751.867469879518,3.614457831325301,91.56626506024097
431490205000768,Cristal,502.0,1093735.0,2178.7549800796814,7.171314741035857,92.82868525896414
431490205000769,Cristal,392.0,795372.0,2029.0102040816328,11.224489795918368,88.26530612244898
431490205000770,Cristal,732.0,402197.0,549.4494535519126,32.650273224043715,66.39344262295081
431490205000771,Cristal,578.0,1266263.0,2190.766435986159,11.937716262975778,86.33217993079585
431490205000772,Cristal,562.0,1323209.0,2354.464412811388,8.007117437722421,91.81494661921708
431490205000773,Cristal,601.0,1318503.0,2193.848585690516,9.317803660565724,90.18302828618968
431490205000774,Cristal,354.0,817476.0,2309.2542372881358,5.367231638418079,94.35028248587571
431490205000775,Cristal,421.0,973516.0,2312.3895486935867,7.363420427553444,92.16152019002375
431490205000776,Cristal,486.0,1577760.0,3246.41975308642,10.2880658436214,89.7119341563786
431490205000777,Cristal,191.0,96985.0,507.77486910994764,18.848167539267017,80.6282722513089
431490205000778,Cristal,0,0,,,
431490205000779,Cristal,548.0,190532.0,347.6861313868613,43.613138686131386,56.38686131386861
431490205000780,Cristal,312.0,118101.0,378.52884615384613,28.525641025641026,71.47435897435898
431490205000781,Cristal,1189.0,3045502.0,2561.3978132884777,8.746846089150546,90.83263246425568
431490205000782,Cristal,720.0,1304170.0,1811.3472222222222,10.277777777777777,89.58333333333334
431490205000783,Cristal,440.0,607517.0,1380.7204545454545,17.272727272727273,82.04545454545455
431490205000784,Cristal,640.0,768584.0,1200.9125,12.03125,87.96875
431490205000785,Cristal,902.0,300730.0,333.40354767184033,46.674057649667404,53.32594235033259
431490205000786,Cristal,689.0,265188.0,384.88824383164007,27.866473149492016,71.98838896952104
431490205000787,Cristal,1010.0,604686.0,598.6990099009901,38.51485148514852,59.8019801980198
431490205000788,Cristal,465.0,933711.0,2007.9806451612903,11.182795698924732,88.38709677419355
431490205000789,Nonoai,1042.0,395894.0,379.93666026871404,43.282149712092135,56.717850287907865
431490205000790,Nonoai,664.0,242278.0,364.8765060240964,39.90963855421687,59.93975903614458
431490205000791,Nonoai,1303.0,447986.0,343.81120491174215,46.508058326937835,53.338449731389105
431490205000792,Nonoai,718.0,241710.0,336.6434540389972,46.93593314763231,52.78551532033426
431490205000793,Nonoai,888.0,259689.0,292.44256756756755,66.55405405405406,32.9954954954955
431490205000794,Nonoai,533.0,125476.0,235.41463414634146,53.283302063789876,46.71669793621013
431490205000795,Nonoai,523.0,179919.0,344.0133843212237,60.80305927342257,39.0057361376673
431490205000796,Nonoai,777.0,275459.0,354.5160875160875,50.965250965250966,48.64864864864865
431490205000797,Nonoai,362.0,427130.0,1179.9171270718232,29.83425414364641,69.88950276243095
431490205000798,Nonoai,626.0,809672.0,1293.405750798722,15.654952076677317,84.34504792332268
431490205000799,Nonoai,443.0,644884.0,1455.7200902934537,19.187358916478555,80.81264108352144
431490205000800,Nonoai,975.0,1383335.0,1418.8051282051283,19.897435897435898,79.48717948717949
431490205000801,Nonoai,682.0,840909.0,1233.0043988269795,21.994134897360702,78.00586510263929
431490205000802,Nonoai,241.0,104970.0,435.56016597510376,47.71784232365145,52.282157676348554
431490205000803,Nonoai,803.0,761398.0,948.1917808219179,26.899128268991284,71.98007471980074
431490205000804,Nonoai,389.0,462817.0,1189.7609254498714,4.884318766066838,95.11568123393316
431490205000805,Nonoai,430.0,461633.0,1073.5651162790698,15.348837209302326,84.65116279069768
431490205000806,Nonoai,798.0,963456.0,1207.3383458646617,15.914786967418545,83.58395989974937
431490205000807,Nonoai,219.0,435075.0,1986.6438356164383,6.392694063926941,93.60730593607306
431490205000808,Nonoai,581.0,896445.0,1542.9345955249569,8.089500860585199,91.91049913941481
431490205000809,Nonoai,363.0,294541.0,811.4077134986226,21.487603305785125,78.23691460055096
431490205000810,Nonoai,1161.0,894307.0,770.2902670111972,13.867355727820843,86.13264427217916
431490205000811,Nonoai,980.0,513254.0,523.7285714285714,43.46938775510204,55.51020408163265
431490205000812,Nonoai,404.0,234358.0,580.0940594059406,36.13861386138614,61.386138613861384
431490205000813,Nonoai,302.0,318045.0,1053.1291390728477,28.807947019867548,71.19205298013244
431490205000814,Nonoai,919.0,965788.0,1050.911860718172,24.591947769314473,75.29923830250273
431490205000815,Nonoai,332.0,316987.0,954.7801204819277,17.771084337349397,81.32530120481928
431490205000816,Nonoai,365.0,565455.0,1549.1917808219177,9.315068493150685,90.68493150684932
431490205000817,Nonoai,671.0,1060640.0,1580.6855439642325,10.134128166915051,89.86587183308494
431490205000818,Nonoai,539.0,1269141.0,2354.621521335807,7.050092764378478,92.94990723562152
431490205000819,Nonoai,353.0,624402.0,1768.8441926345608,11.3314447592068,88.10198300283287
